fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,city,naics,sic,at,capx,dpact,ppegt,ppent,sale
KOR,A,HIST_STD,INDL,C,242919,2012-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1351084.6580,137113.6450,143357.9420,1118778.2910,975420.3490,470391.9870
KOR,A,HIST_STD,INDL,C,242919,2013-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1064197.7920,60252.1390,161454.3570,905873.3070,744418.9500,423572.6850
KOR,A,HIST_STD,INDL,C,242919,2014-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1062651.1190,30000.1580,191327.0180,910043.1740,718716.1560,565245.1600
KOR,A,HIST_STD,INDL,C,242919,2015-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1143885.7770,18676.3850,215650.4430,916856.0380,701205.5950,674669.3760
KOR,A,HIST_STD,INDL,C,242919,2016-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1210934.1990,84942.1930,240641.6550,998370.0650,757728.4100,690688.2120
KOR,A,HIST_STD,INDL,C,242919,2017-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1224111.5720,29068.6020,257199.7050,1019460.8840,762261.1790,778786.0710
KOR,A,HIST_STD,INDL,C,242919,2018-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1229786.5870,31535.1530,281108.5810,1026636.5280,745527.9470,759970.9770
KOR,A,HIST_STD,INDL,C,242919,2019-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1440636.4140,44992.9600,337478.0030,1127664.4320,790186.4290,717405.6940
KOR,A,HIST_STD,INDL,C,242919,2020-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1586439.7060,143351.7830,375040.0450,1266717.7010,891677.6560,744878.0070
KOR,A,HIST_STD,INDL,C,242919,2021-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1770876.7620,101133.2760,419836.6470,1411203.4470,991366.8000,932394.2600
KOR,A,HIST_STD,INDL,C,242919,2022-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,1846108.2330,64363.1710,471112.1120,1475268.6960,1004156.5840,1100415.1130
KOR,A,HIST_STD,INDL,C,242919,2023-12-31,DONGWHA ENTERPRISE CO LTD,Incheon,321,2400,2321756.5600,67549.0040,525071.3610,1880195.7290,1355124.3680,963223.2250
KOR,A,HIST_STD,INDL,C,242920,2021-12-31,DONG WON DEVELOPMENT CO LTD,Busan,2361,1520,1213359.5330,290.5510,3157.1840,5392.2080,2235.0240,417401.7120
KOR,A,HIST_STD,INDL,C,242920,2022-12-31,DONG WON DEVELOPMENT CO LTD,Busan,2361,1520,1420290.4860,227.4920,3287.6680,4638.0580,1350.3900,581504.1800
KOR,A,HIST_STD,INDL,C,242920,2023-12-31,DONG WON DEVELOPMENT CO LTD,Busan,2361,1520,1430301.8790,,3570.9620,4518.7460,947.7840,736557.4280
KOR,A,HIST_STD,INDL,C,242928,2012-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1230493.5230,104783.4070,130415.7140,592198.7800,461783.0660,1388678.1190
KOR,A,HIST_STD,INDL,C,242928,2013-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1474743.1220,45405.1650,186924.5400,806535.3400,619610.8000,1504495.7690
KOR,A,HIST_STD,INDL,C,242928,2014-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1494403.3460,45491.1680,211053.8880,820085.7850,609031.8970,1480288.8900
KOR,A,HIST_STD,INDL,C,242928,2015-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1581003.5080,61684.4560,249285.8760,907253.0170,657967.1410,1440565.4740
KOR,A,HIST_STD,INDL,C,242928,2016-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1509864.2020,47962.5840,276322.7540,936035.4180,659712.6640,1401434.7550
KOR,A,HIST_STD,INDL,C,242928,2017-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1480823.0330,52099.3970,306776.2010,984378.6050,677602.4040,1398088.8360
KOR,A,HIST_STD,INDL,C,242928,2018-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1703702.4920,85893.8700,341955.6320,1058558.9130,716603.2810,1509390.7850
KOR,A,HIST_STD,INDL,C,242928,2019-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1782657.2200,56538.6590,389455.9960,1132083.4340,742627.4380,1614867.9620
KOR,A,HIST_STD,INDL,C,242928,2020-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,1799077.1240,59278.6230,388610.3750,1078565.4980,689955.1230,1608342.5440
KOR,A,HIST_STD,INDL,C,242928,2021-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,2313396.9230,50656.0180,459226.8300,1266868.9810,807642.1510,1984045.5090
KOR,A,HIST_STD,INDL,C,242928,2022-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,2656291.4400,87885.6320,490157.1430,1342983.6990,852826.5560,3010255.2490
KOR,A,HIST_STD,INDL,C,242928,2023-12-31,EASY HOLDINGS CO LTD,Seoul,311119,2040,2528222.7620,54090.8200,538189.0720,1391992.6830,853803.6110,3119160.3050
KOR,A,HIST_STD,INDL,C,242929,2014-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,158048.6070,1045.9530,30825.0750,121759.4050,90934.3300,105998.7200
KOR,A,HIST_STD,INDL,C,242929,2015-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,152469.8200,3568.7460,37734.9690,125265.2080,87530.2390,108989.7760
KOR,A,HIST_STD,INDL,C,242929,2016-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,127077.7970,15248.0420,41928.2040,98492.1280,56563.9240,116472.0580
KOR,A,HIST_STD,INDL,C,242929,2017-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,155766.1040,11067.4060,46225.0500,110089.8390,63864.7890,139662.3570
KOR,A,HIST_STD,INDL,C,242929,2018-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,317029.2920,38072.6910,50681.6560,151464.5700,100782.9140,167149.7730
KOR,A,HIST_STD,INDL,C,242929,2019-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,289699.2540,21404.9490,55586.3780,170150.2810,114563.9030,154296.0220
KOR,A,HIST_STD,INDL,C,242929,2020-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,268889.0030,9186.3330,63416.1430,174712.4980,111296.3550,136088.4040
KOR,A,HIST_STD,INDL,C,242929,2021-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,235873.8460,3996.8790,91740.1720,175055.1690,83314.9970,156610.4980
KOR,A,HIST_STD,INDL,C,242929,2022-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,252078.5320,9583.1170,97332.7510,185078.6700,87745.9190,190108.5080
KOR,A,HIST_STD,INDL,C,242929,2023-12-31,TAIHAN FIBEROPTICS CO LTD,Ansan-Si,335921,3357,234801.8090,7989.4170,103336.0160,191838.0220,88502.0060,180262.7640
KOR,I,HIST_STD,INDL,C,242931,2012-12-31,DECO & E CO LTD,Seoul,315,2300,89097.5240,2969.3030,19176.4310,24580.7120,5404.2810,165991.0150
KOR,I,HIST_STD,INDL,C,242931,2013-12-31,DECO & E CO LTD,Seoul,315,2300,97539.7170,1731.6060,9134.6690,12367.7300,3233.0610,132647.2150
KOR,I,HIST_STD,INDL,C,242931,2014-12-31,DECO & E CO LTD,Seoul,315,2300,53562.8430,1476.1540,5341.4830,6731.8740,1390.3910,107124.5290
KOR,I,HIST_STD,INDL,C,242931,2015-12-31,DECO & E CO LTD,Seoul,315,2300,54275.8490,1070.6900,4501.4400,5872.4920,1371.0520,63686.9180
KOR,I,HIST_STD,INDL,C,242931,2016-12-31,DECO & E CO LTD,Seoul,315,2300,53034.3310,1759.5030,4737.1290,7004.0950,2266.9660,55398.4150
KOR,I,HIST_STD,INDL,C,242931,2017-12-31,DECO & E CO LTD,Seoul,315,2300,56039.7660,484.5970,4639.7020,6240.7200,1601.0180,46847.5890
KOR,I,HIST_STD,INDL,C,242931,2018-12-31,DECO & E CO LTD,Seoul,315,2300,66534.3020,1264.8160,4090.0570,5650.8450,1560.7880,51621.2560
KOR,I,HIST_STD,INDL,C,242932,2012-12-31,IE LTD,Seoul,511210,7372,74190.5340,120.0840,,,948.6340,6898.0340
KOR,I,HIST_STD,INDL,C,242932,2013-12-31,IE LTD,Seoul,511210,7372,118652.9790,170.7580,,,383.2730,390913.7140
KOR,I,HIST_STD,INDL,C,242932,2014-12-31,IE LTD,Seoul,511210,7372,78499.0520,3189.2450,,,3197.5780,40187.2890
KOR,I,HIST_STD,INDL,C,242932,2015-12-31,IE LTD,Seoul,511210,7372,64018.7840,85.5920,,,3200.8730,31967.2670
KOR,I,HIST_STD,INDL,C,242932,2016-12-31,IE LTD,Seoul,511210,7372,34489.1550,194.0270,,,3160.0810,12116.0080
KOR,A,HIST_STD,INDL,C,242934,2012-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,55237.9580,4442.7110,22271.7660,47237.1080,24965.3420,70216.8740
KOR,A,HIST_STD,INDL,C,242934,2013-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,60752.7640,3578.3060,23058.0250,49807.9150,26749.8900,78885.3060
KOR,A,HIST_STD,INDL,C,242934,2014-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,71805.9770,2983.5060,24966.2700,52738.3590,27772.0890,98519.9090
KOR,A,HIST_STD,INDL,C,242934,2015-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,75913.1690,1384.5060,26813.5630,53779.9920,26966.4290,105037.7380
KOR,A,HIST_STD,INDL,C,242934,2016-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,79697.8740,4181.8530,28762.5810,57373.3320,28610.7510,112234.9380
KOR,A,HIST_STD,INDL,C,242934,2017-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,83268.3940,2546.7980,30994.8170,60049.7900,29054.9730,117339.0160
KOR,A,HIST_STD,INDL,C,242934,2018-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,67384.4990,2523.5640,23397.5520,43201.9590,19804.4070,106914.8190
KOR,A,HIST_STD,INDL,C,242934,2019-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,58143.0990,951.8570,24975.6220,41783.4560,16807.8340,85683.5000
KOR,A,HIST_STD,INDL,C,242934,2020-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,53725.6200,645.1480,26496.7880,41989.7890,15493.0010,70745.7030
KOR,A,HIST_STD,INDL,C,242934,2021-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,50427.3820,1052.2410,28091.4760,42995.0400,14903.5640,72814.0440
KOR,A,HIST_STD,INDL,C,242934,2022-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,56171.3100,412.0820,29384.0980,43164.6160,13780.5180,90123.5420
KOR,A,HIST_STD,INDL,C,242934,2023-12-31,MOHENZ CO LTD,Cheonan-si,3273,3270,68799.9350,1879.5680,30207.2510,44929.3780,14722.1270,111406.3140
KOR,A,HIST_STD,INDL,C,242935,2012-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,262403.2880,13368.3020,,,41595.1750,706188.9760
KOR,A,HIST_STD,INDL,C,242935,2013-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,370720.6750,10803.3480,,,44015.7760,568127.6740
KOR,A,HIST_STD,INDL,C,242935,2014-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,420539.3950,7273.2090,,,44337.4400,469589.6410
KOR,A,HIST_STD,INDL,C,242935,2015-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1000905.1530,11427.8070,49485.2210,99192.9780,49707.7570,453105.9660
KOR,A,HIST_STD,INDL,C,242935,2016-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1301702.9790,8898.6170,51851.7600,100583.1390,48731.3790,619601.0030
KOR,A,HIST_STD,INDL,C,242935,2017-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1584109.9080,8064.0130,54815.9260,103362.0530,48546.1270,686150.8400
KOR,A,HIST_STD,INDL,C,242935,2018-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1782812.0970,13142.9530,58823.2320,113636.8970,54813.6650,706474.2890
KOR,A,HIST_STD,INDL,C,242935,2019-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1831423.7130,16298.5390,62446.6500,130352.1870,67905.5370,731615.1450
KOR,A,HIST_STD,INDL,C,242935,2020-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,1982876.0950,8598.1850,66064.6290,116916.5660,50851.9370,875759.4670
KOR,A,HIST_STD,INDL,C,242935,2021-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,2184462.3480,9999.5840,71683.8290,128923.2280,57239.3990,958025.5170
KOR,A,HIST_STD,INDL,C,242935,2022-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,2170017.1670,8792.5170,71257.6020,131303.9550,60046.3530,1023209.6760
KOR,A,HIST_STD,INDL,C,242935,2023-12-31,MK ELECTRON CO LTD,Yongin-si,335929,3357,2307897.3340,45073.5370,73828.9990,134744.5780,60915.5790,1116974.6580
KOR,I,HIST_STD,INDL,C,242940,2012-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,381154.5500,9485.4720,110225.6580,178308.3830,68082.7250,475194.9600
KOR,I,HIST_STD,INDL,C,242940,2013-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,450574.5300,11887.1040,110917.0260,185530.6950,74613.6690,487281.2700
KOR,I,HIST_STD,INDL,C,242940,2014-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,482154.8930,44809.8160,118525.8150,228015.7980,109489.9830,480473.7460
KOR,I,HIST_STD,INDL,C,242940,2015-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,542875.8100,6917.1410,125510.3910,226405.7320,100895.3410,542420.3530
KOR,I,HIST_STD,INDL,C,242940,2016-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,334086.2970,12443.8430,135302.5560,233681.6230,98379.0670,554834.7830
KOR,I,HIST_STD,INDL,C,242940,2017-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,403536.7210,20398.1300,144710.4400,249049.7810,104339.3410,629926.0980
KOR,I,HIST_STD,INDL,C,242940,2018-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,486622.3030,21396.7580,159736.0600,269459.9560,109723.8960,652359.9170
KOR,I,HIST_STD,INDL,C,242940,2019-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,480320.1910,97460.7770,176128.6570,364360.6140,188231.9570,648039.5750
KOR,I,HIST_STD,INDL,C,242940,2020-12-31,HANKOOK ATLASBX CO LTD,Daejeon,335911,3690,605087.5070,30723.4650,192062.1280,398622.0870,206559.9590,651005.1930
KOR,A,HIST_STD,INDL,C,242941,2013-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,95460.1470,6324.8290,,,46647.6860,66385.9160
KOR,A,HIST_STD,INDL,C,242941,2014-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,93282.9520,7256.6920,17056.2730,65837.9340,48781.6610,66807.5450
KOR,A,HIST_STD,INDL,C,242941,2015-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,109373.7680,16349.6850,18365.7110,80095.9620,61730.2510,84636.6170
KOR,A,HIST_STD,INDL,C,242941,2016-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,128227.0880,5800.5760,23102.2910,85747.4180,62645.1270,112326.4750
KOR,A,HIST_STD,INDL,C,242941,2017-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,134204.9430,5100.8770,27317.4850,89158.1790,61840.6940,191695.2100
KOR,A,HIST_STD,INDL,C,242941,2018-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,141867.6860,8611.6600,31751.1530,97584.5320,65833.3790,165054.0240
KOR,A,HIST_STD,INDL,C,242941,2019-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,181134.4860,29074.3830,36446.9990,135105.2700,98658.2710,125729.6540
KOR,A,HIST_STD,INDL,C,242941,2020-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,224226.2340,27926.0930,42807.1560,141410.3880,98603.2320,166157.8430
KOR,A,HIST_STD,INDL,C,242941,2021-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,345876.7700,83338.5100,,,175832.8360,213658.2650
KOR,A,HIST_STD,INDL,C,242941,2022-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,394759.8060,34133.3100,,,191049.0000,223393.5070
KOR,A,HIST_STD,INDL,C,242941,2023-12-31,FINE SEMITECH CORP,Hwaseong-si,334413,3674,408834.8790,30455.6450,,,203813.6670,197608.6190
KOR,A,HIST_STD,INDL,C,242943,2012-12-31,GOLD&S CO LTD,Seoul,6116,8200,51950.6060,557.4030,1947.8710,2935.9160,988.0450,43889.0870
KOR,A,HIST_STD,INDL,C,242943,2013-12-31,GOLD&S CO LTD,Seoul,6116,8200,51442.5050,1903.6890,4836.8060,28442.7000,23605.8940,39548.8100
KOR,A,HIST_STD,INDL,C,242943,2014-12-31,GOLD&S CO LTD,Seoul,6116,8200,46528.4740,174.2100,5313.0890,28080.4870,22767.3980,31287.2030
KOR,A,HIST_STD,INDL,C,242943,2015-12-31,GOLD&S CO LTD,Seoul,6116,8200,24102.0940,115.2170,1998.0740,2329.0110,330.9370,22197.9350
KOR,A,HIST_STD,INDL,C,242943,2016-12-31,GOLD&S CO LTD,Seoul,6116,8200,18671.6440,67.9250,2157.7590,2361.9420,204.1830,15893.4940
KOR,A,HIST_STD,INDL,C,242943,2017-12-31,GOLD&S CO LTD,Seoul,6116,8200,17173.9340,300.8750,2285.9250,2624.4600,338.5350,12802.0350
KOR,A,HIST_STD,INDL,C,242943,2018-12-31,GOLD&S CO LTD,Seoul,6116,8200,42472.6310,10913.7610,2587.9260,13778.9690,11191.0430,8680.4520
KOR,A,HIST_STD,INDL,C,242943,2019-12-31,GOLD&S CO LTD,Seoul,6116,8200,16096.1700,4016.4270,1109.0650,4832.0330,3722.9680,7642.7330
KOR,A,HIST_STD,INDL,C,242943,2020-12-31,GOLD&S CO LTD,Seoul,6116,8200,20634.1720,276.5990,1149.9110,4744.3420,3594.4310,4138.7600
KOR,A,HIST_STD,INDL,C,242943,2021-12-31,GOLD&S CO LTD,Seoul,6116,8200,26144.8130,178.4590,571.6970,3926.5700,3354.8730,13506.6390
KOR,A,HIST_STD,INDL,C,242943,2022-12-31,GOLD&S CO LTD,Seoul,6116,8200,18720.9190,505.5050,255.5200,995.2550,739.7350,9488.8580
KOR,A,HIST_STD,INDL,C,242944,2012-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,85842.4680,1194.9710,2062.0310,37263.4720,35201.4410,39074.7700
KOR,A,HIST_STD,INDL,C,242944,2013-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,82758.6260,232.2690,,,34768.0000,40466.8510
KOR,A,HIST_STD,INDL,C,242944,2014-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,87151.9470,350.2420,,,34495.3560,46151.4220
KOR,A,HIST_STD,INDL,C,242944,2015-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,92487.8680,284.1310,3576.5290,37743.7380,34167.2090,48165.2560
KOR,A,HIST_STD,INDL,C,242944,2016-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,99734.0240,1203.4990,3984.3520,38807.1260,34822.7740,57492.4090
KOR,A,HIST_STD,INDL,C,242944,2017-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,110825.7970,475.6430,2964.3530,46721.1660,43756.8130,54766.2600
KOR,A,HIST_STD,INDL,C,242944,2018-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,134508.6050,522.2680,3612.5470,47148.8360,43536.2890,60244.2510
KOR,A,HIST_STD,INDL,C,242944,2019-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,138462.0580,1571.0220,3925.9880,53575.0360,49649.0480,65652.7890
KOR,A,HIST_STD,INDL,C,242944,2020-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,155635.2790,454.6600,3579.6030,59634.6800,56055.0770,75467.9880
KOR,A,HIST_STD,INDL,C,242944,2021-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,172494.1540,963.0760,2990.7930,59067.5770,56076.7840,93025.7970
KOR,A,HIST_STD,INDL,C,242944,2022-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,212067.1650,288.3340,3347.3260,92063.7000,88716.3740,100899.6700
KOR,A,HIST_STD,INDL,C,242944,2023-12-31,KOREA FURNITURE CO LTD,Seoul,33712,2510,222162.8250,311.1820,4004.7150,92026.6150,88021.9000,102947.0900
KOR,A,HIST_STD,INDL,C,242945,2012-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,330265.4930,46239.0300,,,120146.3360,308344.0300
KOR,A,HIST_STD,INDL,C,242945,2013-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,367653.9620,23136.6390,,,135359.9190,340776.9010
KOR,A,HIST_STD,INDL,C,242945,2014-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,366848.6750,16936.5980,,,136075.9740,313687.7260
KOR,A,HIST_STD,INDL,C,242945,2015-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,380368.1150,15019.7030,,,137617.9810,329085.0960
KOR,A,HIST_STD,INDL,C,242945,2016-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,395895.4920,11253.6410,,,137027.7660,340186.8000
KOR,A,HIST_STD,INDL,C,242945,2017-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,418037.4970,10570.5120,,,126595.5000,365411.3240
KOR,A,HIST_STD,INDL,C,242945,2018-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,408582.6280,2219.0430,,,111502.4130,375029.9910
KOR,A,HIST_STD,INDL,C,242945,2019-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,415789.8430,11103.7490,,,112016.5610,376261.5570
KOR,A,HIST_STD,INDL,C,242945,2020-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,378562.6760,4021.2690,,,105513.9360,334820.7660
KOR,A,HIST_STD,INDL,C,242945,2021-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,621848.8850,3881.6910,,,201855.1760,522424.0500
KOR,A,HIST_STD,INDL,C,242945,2022-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,665785.3610,14317.2030,,,197855.6760,819025.6410
KOR,A,HIST_STD,INDL,C,242945,2023-12-31,KOREA PARTS & FASTENERS,Seongnam-si,332722,3452,653167.3570,23715.4240,,,198914.2560,809653.1970
KOR,I,HIST_STD,INDL,C,242947,2012-12-31,CNK INTERNATIONAL CO LTD,Seoul,3314,3330,15857.6250,70.0000,,,2456.0640,10176.5050
KOR,I,HIST_STD,INDL,C,242947,2013-12-31,CNK INTERNATIONAL CO LTD,Seoul,3314,3330,19387.1870,318.2840,5203.5180,7813.0470,2609.5290,6967.3800
KOR,A,HIST_STD,INDL,C,242948,2012-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,49755.2700,353.6000,10516.4940,20487.3570,9970.8630,63928.6380
KOR,A,HIST_STD,INDL,C,242948,2013-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,41095.9500,477.5260,9712.0900,14121.4830,4409.3930,89713.7950
KOR,A,HIST_STD,INDL,C,242948,2014-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,31079.6580,795.4690,10372.4210,14367.9440,3995.5230,73181.5870
KOR,A,HIST_STD,INDL,C,242948,2015-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,27260.6430,1375.9380,11249.7360,14826.2620,3576.5260,61727.4160
KOR,A,HIST_STD,INDL,C,242948,2016-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,29433.1810,11408.0710,9441.3890,22578.5180,13137.1290,51292.6740
KOR,A,HIST_STD,INDL,C,242948,2017-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,35990.5740,2538.8310,10342.6910,23828.0700,13485.3790,52949.8620
KOR,A,HIST_STD,INDL,C,242948,2018-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,52079.0430,4063.3880,12214.5680,28248.3200,16033.7520,49621.1480
KOR,A,HIST_STD,INDL,C,242948,2019-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,41822.3370,2766.3500,9843.4760,23909.1020,14065.6260,51911.1290
KOR,A,HIST_STD,INDL,C,242948,2020-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,41742.1440,859.4050,12885.3370,23995.0450,11109.7080,54588.2460
KOR,A,HIST_STD,INDL,C,242948,2021-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,75416.4560,1887.4100,14402.1690,19758.1650,5355.9960,72200.8890
KOR,A,HIST_STD,INDL,C,242948,2022-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,75957.5040,1205.2300,13627.9180,19299.0570,5671.1390,109791.1770
KOR,A,HIST_STD,INDL,C,242948,2023-12-31,MGEN SOLUTIONS CO LTD,Seoul,325910,2890,67289.0230,9294.4970,14755.8820,27638.7770,12882.8950,90534.3700
KOR,A,HIST_STD,INDL,C,242949,2012-12-31,SG&G CORPORATION,Ansan-si,519130,2711,943499.6950,14243.1370,108914.6450,293006.8860,184092.2410,955617.9690
KOR,A,HIST_STD,INDL,C,242949,2013-12-31,SG&G CORPORATION,Ansan-si,519130,2711,993396.7720,21408.2310,120104.7190,312053.7330,191949.0140,1007026.6480
KOR,A,HIST_STD,INDL,C,242949,2014-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1012835.1640,5262.7360,136633.1990,335952.3490,199319.1500,961587.9820
KOR,A,HIST_STD,INDL,C,242949,2015-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1086138.6910,28637.1840,158614.1320,450364.9930,291750.8610,913193.2550
KOR,A,HIST_STD,INDL,C,242949,2016-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1279921.1400,13908.7020,176278.0030,462637.9080,286359.9050,1199996.4260
KOR,A,HIST_STD,INDL,C,242949,2017-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1234294.6740,19775.6070,183106.3180,474497.8290,291391.5110,1217586.9970
KOR,A,HIST_STD,INDL,C,242949,2018-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1223906.2900,18103.8350,156677.0970,366203.8340,209526.7370,1088824.2620
KOR,A,HIST_STD,INDL,C,242949,2019-12-31,SG&G CORPORATION,Ansan-si,519130,2711,1121522.4240,22979.1650,137450.4860,344780.8960,207330.4100,938887.5480
KOR,A,HIST_STD,INDL,C,242949,2020-12-31,SG&G CORPORATION,Ansan-si,519130,2711,331120.2740,3283.3690,5559.1320,33473.4680,27914.3360,40389.4080
KOR,A,HIST_STD,INDL,C,242949,2021-12-31,SG&G CORPORATION,Ansan-si,519130,2711,359911.0970,556.0780,6207.0140,33283.5110,27076.4970,35748.7830
KOR,A,HIST_STD,INDL,C,242949,2022-12-31,SG&G CORPORATION,Ansan-si,519130,2711,378212.8960,365.1090,6778.4990,33853.5800,27075.0810,42719.4030
